pin14,street_number,street_name,dir,type,sq_ft,ward,community_area,zoning_classification
20163060120000,5931,EGGLESTON,S,AVE,3928,20,ENGLEWOOD,RS-3
20174000230000,5943,RACINE,S,AVE,3121,16,ENGLEWOOD,RS-3
20093020140000,5135,UNION,S,AVE,3124,3,NEW CITY,RS-3
20213250060000,7018,PARNELL,S,AVE,2001,6,ENGLEWOOD,RT-4
20182290110000,5804,PAULINA,S,ST,3118,15,WEST ENGLEWOOD,RS-3
20171100480000,5656,BISHOP,S,ST,2959,16,WEST ENGLEWOOD,RS-3
20184060340000,5928,MARSHFIELD,S,AVE,3120,15,WEST ENGLEWOOD,RS-3
20173210480000,6152,THROOP,S,ST,2943,16,WEST ENGLEWOOD,RS-3
20082150030000,5007,MAY,S,ST,3146,16,NEW CITY,RS-3
20201130330000,6524,LAFLIN,S,ST,3097,17,WEST ENGLEWOOD,RS-3
20184220240000,6100,MARSHFIELD,S,AVE,6235,15,WEST ENGLEWOOD,RS-3
20084040390000,920,51ST,W,PL,3123,20,NEW CITY,RS-3
20184060180000,5933,PAULINA,S,ST,3120,15,WEST ENGLEWOOD,RS-3
20084280350000,824,54TH,W,PL,3770,20,NEW CITY,RS-3
20103020250000,5142,INDIANA,S,AVE,4516,3,WASHINGTON PARK,RM-5
20222200080000,6525,ST LAWRENCE,S,AVE,2923,20,WOODLAWN,RT-4
20222120080000,6421,ST LAWRENCE,S,AVE,3054,20,WOODLAWN,RT-4
20172010280000,5534,ABERDEEN,S,ST,3087,16,ENGLEWOOD,RS-3
20103010640000,5119,WABASH,S,AVE,3284,3,WASHINGTON PARK,RT-4
20103030210000,5248,INDIANA,S,AVE,3597,3,WASHINGTON PARK,RM-5
20103050350000,5166,CALUMET,S,AVE,2313,3,WASHINGTON PARK,RM-5
20182130140000,5631,HERMITAGE,S,AVE,3136,15,WEST ENGLEWOOD,RS-3
20162180460000,5822,LA SALLE,S,ST,4456,20,ENGLEWOOD,RS-3
20231150190000,6504,ELLIS,S,AVE,2999,20,WOODLAWN,RT-4
20084260060000,5415,CARPENTER,S,ST,3173,16,NEW CITY,RS-3
20154170010000,6201,VERNON,S,AVE,13059,20,WOODLAWN,RM-5
20084080320000,5220,MAY,S,ST,3256,16,NEW CITY,RS-3
20222130080000,6423,CHAMPLAIN,S,AVE,3056,20,WOODLAWN,RT-4
20161210060000,5811,EMERALD,S,AVE,3125,20,ENGLEWOOD,RS-3
20151100120000,5655,INDIANA,S,AVE,12152,20,WASHINGTON PARK,RM-5
20202290090000,6621,SANGAMON,S,ST,3111,17,ENGLEWOOD,RS-3
20073080380000,2019,52ND,W,ST,3381,16,NEW CITY,RS-3
20282060180000,7151,PERRY,S,AVE,5930,6,GREATER GRAND CROSSING,RS-3
20081210370000,1428,50TH,W,ST,3114,16,NEW CITY,RT-4
20171220030000,5709,THROOP,S,ST,3119,16,WEST ENGLEWOOD,RS-3
20074140390000,5236,MARSHFIELD,S,AVE,3126,16,NEW CITY,RS-3
20084070130000,823,51ST,W,PL,3118,3,NEW CITY,RS-3
20174260200000,6206,CARPENTER,S,ST,3106,16,ENGLEWOOD,RS-3
20202060020000,6317,PEORIA,S,ST,10501,16,ENGLEWOOD,RT-4
20174060180000,5947,PEORIA,S,ST,3127,16,ENGLEWOOD,RS-3
20084260340000,1000,GARFIELD,W,BLVD,10507,16,NEW CITY,RS-3
20204000130000,6729,RACINE,S,AVE,2991,17,ENGLEWOOD,RS-3
20161110100000,431,56TH,W,PL,3110,3,ENGLEWOOD,RS-3
20084270330000,918,54TH,W,PL,4144,20,NEW CITY,RS-3
20094160460000,5324,PRINCETON,S,AVE,4138,3,FULLER PARK,RS-3
20211160230000,6557,EMERALD,S,AVE,3581,20,ENGLEWOOD,RT-4
20173160410000,1542,62ND,W,ST,2869,15,WEST ENGLEWOOD,RS-3
20184160230000,6100,WINCHESTER,S,AVE,2953,15,WEST ENGLEWOOD,RS-3
20164030040000,5945,PRINCETON,S,AVE,4477,20,ENGLEWOOD,RS-3
20103030180000,5232,INDIANA,S,AVE,8284,3,WASHINGTON PARK,RM-5
20151160040000,5717,INDIANA,S,AVE,4664,20,WASHINGTON PARK,RM-5
20192110240000,6404,WOOD,S,ST,3068,15,WEST ENGLEWOOD,RS-3
20203100100000,6825,LAFLIN,S,ST,3126,17,WEST ENGLEWOOD,RS-3
20192060230000,6349,PAULINA,S,ST,3075,15,WEST ENGLEWOOD,RS-3
20084060330000,938,52ND,W,ST,3800,20,NEW CITY,RS-3
20103040360000,5166,PRAIRIE,S,AVE,1161,3,WASHINGTON PARK,RM-5
20174140320000,6026,GREEN,S,ST,3718,16,ENGLEWOOD,RT-4
20094080170000,5206,PRINCETON,S,AVE,2766,3,FULLER PARK,RS-3
20161130360000,5744,UNION,S,AVE,3193,20,ENGLEWOOD,RS-3
20151090530000,5650,INDIANA,S,AVE,4023,20,WASHINGTON PARK,RM-5
20082140140000,5037,RACINE,S,AVE,3061,16,NEW CITY,RS-3
20281060130000,7155,NORMAL,S,BLVD,4121,6,ENGLEWOOD,RT-4
20094160090000,5327,SHIELDS,S,AVE,4143,3,FULLER PARK,RS-3
20164080200000,246,60TH,W,ST,3745,20,ENGLEWOOD,RS-3
20093290020000,5437,UNION,S,AVE,3152,3,NEW CITY,RS-3
20203160400000,6950,JUSTINE,S,ST,3014,17,WEST ENGLEWOOD,RS-3
20222190230000,6557,RHODES,S,AVE,2809,20,WOODLAWN,RT-4
20163120360000,402,60TH,W,PL,4547,20,ENGLEWOOD,RS-3
20103100040000,5319,MICHIGAN,S,AVE,4023,3,WASHINGTON PARK,RM-5
20174180410000,6150,CARPENTER,S,ST,3126,16,ENGLEWOOD,RS-3
20093160270000,5314,EMERALD,S,AVE,3097,3,NEW CITY,RS-3
20204160340000,6956,MAY,S,ST,5950,17,ENGLEWOOD,RS-3
20164020230000,326,60TH,W,ST,4604,20,ENGLEWOOD,RS-3
20184030380000,5940,WOOD,S,ST,2984,15,WEST ENGLEWOOD,RS-3
20174040200000,5945,MORGAN,S,ST,3100,16,ENGLEWOOD,RS-3
20173100020000,6003,LAFLIN,S,ST,3490,16,WEST ENGLEWOOD,RS-3
20093180430000,5346,UNION,S,AVE,3129,3,NEW CITY,RS-3
20092190110000,5025,PRINCETON,S,AVE,2603,3,FULLER PARK,RS-3
20211210030000,435,65TH,W,ST,7500,20,ENGLEWOOD,RT-4
20231160140000,6506,GREENWOOD,S,AVE,6314,20,WOODLAWN,RT-4
20153100210000,6020,CALUMET,S,AVE,7085,20,WASHINGTON PARK,RM-5
20171220300000,5716,ELIZABETH,S,ST,3119,16,WEST ENGLEWOOD,RS-3
20163150390000,609,61ST,W,ST,6250,16,ENGLEWOOD,RS-3
20153150380000,6118,PRAIRIE,S,AVE,3255,20,WASHINGTON PARK,RM-5
20232250100000,1400,66TH,E,PL,24042,5,WOODLAWN,RM-5
20074170090000,5323,WINCHESTER,S,AVE,3122,16,NEW CITY,RS-3
20093290320000,632,GARFIELD,W,BLVD,3095,3,NEW CITY,RS-3
20184040370000,5934,HERMITAGE,S,AVE,3109,15,WEST ENGLEWOOD,RS-3
20153100180000,6006,CALUMET,S,AVE,16248,20,WASHINGTON PARK,RM-5
20084140240000,5218,GREEN,S,ST,3697,3,NEW CITY,RS-3
20161180150000,542,58TH,W,PL,3633,3,ENGLEWOOD,RS-3
20232040060000,6409,BLACKSTONE,S,AVE,15357,20,WOODLAWN,RM-5
20212150160000,6532,YALE,S,AVE,9321,6,ENGLEWOOD,RT-4
20202220180000,6545,PEORIA,S,ST,4671,16,ENGLEWOOD,RS-3
20203150150000,6837,RACINE,S,AVE,3101,17,WEST ENGLEWOOD,RS-3
20211120090000,6421,PARNELL,S,AVE,2500,20,ENGLEWOOD,RT-4
20153060180000,19,60TH,E,ST,2970,20,WASHINGTON PARK,RT-4
20174190070000,1001,61ST,W,ST,8873,16,ENGLEWOOD,RS-3
20083010480000,5158,LAFLIN,S,ST,2951,16,NEW CITY,RS-3
20103120120000,5337,PRAIRIE,S,AVE,8807,3,WASHINGTON PARK,RM-5
20211250200000,6612,LOWE,S,AVE,2220,6,ENGLEWOOD,RT-4
20164120260000,6073,LA SALLE,S,ST,3391,20,ENGLEWOOD,RS-3
20173040050000,1345,59TH,W,ST,3126,16,WEST ENGLEWOOD,RS-3
20084290060000,933,54TH,W,PL,4597,20,NEW CITY,RS-3
20213140130000,6935,EMERALD,S,AVE,3121,6,ENGLEWOOD,RS-3
20172140050000,5617,PEORIA,S,ST,4356,20,ENGLEWOOD,RS-3
20081230300000,1234,50TH,W,ST,3036,16,NEW CITY,RS-3
20292020430000,7150,CARPENTER,S,ST,3046,17,ENGLEWOOD,RS-3
20174240310000,6242,MAY,S,ST,3088,16,ENGLEWOOD,RS-3
20162180470000,5824,LA SALLE,S,ST,3374,20,ENGLEWOOD,RS-3
20151090520000,5648,INDIANA,S,AVE,4024,20,WASHINGTON PARK,RM-5
20171030110000,5523,BISHOP,S,ST,3123,16,WEST ENGLEWOOD,RS-3
20174010330000,5922,ABERDEEN,S,ST,3104,16,ENGLEWOOD,RS-3
20084070100000,831,51ST,W,PL,3118,3,NEW CITY,RS-3
20082160220000,5008,CARPENTER,S,ST,3117,16,NEW CITY,RS-3
20173210430000,6144,THROOP,S,ST,2939,16,WEST ENGLEWOOD,RS-3
20154140260000,6130,EVANS,S,AVE,3069,20,WOODLAWN,RM-5
20214020150000,6704,PERRY,S,AVE,3392,6,GREATER GRAND CROSSING,RT-4
20213080030000,6811,UNION,S,AVE,8000,6,ENGLEWOOD,RT-4
20164140140000,6045,LAFAYETTE,S,AVE,6260,20,WASHINGTON PARK,RS-3
20194060110000,6719,PAULINA,S,ST,3081,15,WEST ENGLEWOOD,RS-3
20203010240000,6747,JUSTINE,S,ST,3112,17,WEST ENGLEWOOD,RS-3
20161140460000,5756,LOWE,S,AVE,3014,3,ENGLEWOOD,RS-3
20213260150000,7049,PARNELL,S,AVE,5361,6,ENGLEWOOD,RT-4
20074030250000,5151,HONORE,S,ST,3127,16,NEW CITY,RS-3
20083070110000,5121,ELIZABETH,S,ST,3160,16,NEW CITY,RT-4
20174140360000,6034,GREEN,S,ST,3100,16,ENGLEWOOD,RS-3
20074010280000,5159,WINCHESTER,S,AVE,3681,16,NEW CITY,RS-3
20231040320000,6451,DREXEL,S,AVE,12568,20,WOODLAWN,RT-4
20184290060000,6213,HERMITAGE,S,AVE,3105,15,WEST ENGLEWOOD,RS-3
20291290250000,1221,73RD,W,PL,3119,17,WEST ENGLEWOOD,RS-2
20082170110000,5027,CARPENTER,S,ST,3103,16,NEW CITY,RS-3
20232040040000,6450,BLACKSTONE,S,AVE,1619,20,WOODLAWN,RM-5
20192060330000,6330,MARSHFIELD,S,AVE,3078,15,WEST ENGLEWOOD,RS-3
20151050160000,220,56TH,E,ST,5744,20,WASHINGTON PARK,RM-5
20093190390000,5312,WALLACE,S,ST,3164,3,NEW CITY,RS-3
20171050130000,5527,ADA,S,ST,3116,16,WEST ENGLEWOOD,RS-3
20161070360000,422,TREMONT,W,ST,3060,3,ENGLEWOOD,RS-3
20174210220000,6106,PEORIA,S,ST,6253,16,ENGLEWOOD,RS-3
20162160420000,5800,PRINCETON,S,AVE,2980,20,ENGLEWOOD,RS-3
20082160020000,5003,ABERDEEN,S,ST,3117,16,NEW CITY,RS-3
20194190030000,1819,69TH,W,ST,2996,17,WEST ENGLEWOOD,RS-3
20194210170000,6933,HERMITAGE,S,AVE,3058,17,WEST ENGLEWOOD,RS-3
20171000140000,5516,JUSTINE,S,ST,2916,16,WEST ENGLEWOOD,RS-3
20222200260000,6518,CHAMPLAIN,S,AVE,1969,20,WOODLAWN,RT-4
20103110030000,215,53RD,E,ST,5690,3,WASHINGTON PARK,RM-5
20171210240000,5700,THROOP,S,ST,2946,16,WEST ENGLEWOOD,RS-3
20203260320000,7040,BISHOP,S,ST,3091,17,WEST ENGLEWOOD,RS-3
20163220250000,520,ENGLEWOOD,W,AVE,6409,20,ENGLEWOOD,RS-3
20103140170000,5414,PRAIRIE,S,AVE,4067,3,WASHINGTON PARK,RM-5
20082160190000,5000,CARPENTER,S,ST,3913,16,NEW CITY,RS-3
20084080290000,5212,MAY,S,ST,4097,16,NEW CITY,RS-3
20151240210000,5824,DR MARTIN LUTHER KING JR,S,DR,4443,20,WASHINGTON PARK,RM-5
20074170400000,5338,WOLCOTT,S,AVE,3123,16,NEW CITY,RS-3
20151120080000,5637,CALUMET,S,AVE,7897,20,WASHINGTON PARK,RM-5
20194040250000,6740,HERMITAGE,S,AVE,3117,15,WEST ENGLEWOOD,RS-3
20282160150000,7300,HARVARD,S,AVE,6128,17,GREATER GRAND CROSSING,RT-4
20161100330000,520,57TH,W,ST,3059,3,ENGLEWOOD,RS-3
20212100250000,6544,YALE,S,AVE,5472,20,ENGLEWOOD,RT-4
20083020330000,5134,BISHOP,S,ST,3119,16,NEW CITY,RS-3
20202190310000,6522,MORGAN,S,ST,3137,17,ENGLEWOOD,RS-3
20281250160000,7400,STEWART,S,AVE,13242,17,GREATER GRAND CROSSING,RT-4
20093290140000,623,54TH,W,PL,3094,3,NEW CITY,RS-3
20163050320000,5926,EGGLESTON,S,AVE,3697,20,ENGLEWOOD,RS-3
20103020020000,5113,MICHIGAN,S,AVE,7999,3,WASHINGTON PARK,RM-5
20084100420000,5254,CARPENTER,S,ST,4777,16,NEW CITY,RS-3
20232200080000,1427,65TH,E,PL,6576,20,WOODLAWN,RM-5
20143080380000,6160,INGLESIDE,S,AVE,6894,20,WOODLAWN,RM-5
20103020090000,5147,MICHIGAN,S,AVE,5333,3,WASHINGTON PARK,RM-5
20173210180000,6129,ADA,S,ST,2934,16,WEST ENGLEWOOD,RT-4
20202280040000,6607,MORGAN,S,ST,3115,17,ENGLEWOOD,RS-3
20082160280000,5024,CARPENTER,S,ST,3117,16,NEW CITY,RS-3
20192060480000,6321,PAULINA,S,ST,3080,15,WEST ENGLEWOOD,RS-3
20083170100000,5425,JUSTINE,S,ST,3125,16,NEW CITY,RS-3
20174270320000,6238,MORGAN,S,ST,3119,16,ENGLEWOOD,RS-3
20163120280000,428,60TH,W,PL,2920,20,ENGLEWOOD,RS-3
20204140020000,6805,PEORIA,S,ST,3160,17,ENGLEWOOD,RS-3
20201120440000,6550,JUSTINE,S,ST,3088,17,WEST ENGLEWOOD,RS-3
20292090030000,7205,MAY,S,ST,3120,17,ENGLEWOOD,RT-4
20161130230000,5710,UNION,S,AVE,3582,20,ENGLEWOOD,RS-3
20151240080000,5829,CALUMET,S,AVE,5329,20,WASHINGTON PARK,RM-5
20153010060000,5943,WABASH,S,AVE,7996,20,WASHINGTON PARK,RT-4
20174100020000,6011,ABERDEEN,S,ST,3120,16,ENGLEWOOD,RS-3
20202050300000,6352,PEORIA,S,ST,3150,16,ENGLEWOOD,RT-4
20083130360000,5330,LAFLIN,S,ST,3113,16,NEW CITY,RS-3
20174140240000,6002,GREEN,S,ST,3094,16,ENGLEWOOD,RT-4
20082140410000,5046,MAY,S,ST,3192,16,NEW CITY,RS-3
20211300180000,418,MARQUETTE,W,RD,4357,6,ENGLEWOOD,RT-4
20211250260000,6637,UNION,S,AVE,8113,6,ENGLEWOOD,RT-4
20204190020000,1023,69TH,W,ST,2618,17,ENGLEWOOD,RS-3
20232100090000,6430,KIMBARK,S,AVE,8144,20,WOODLAWN,RS-2
20163170290000,6102,STEWART,S,AVE,2263,20,ENGLEWOOD,RS-3
20101220090000,5000,CALUMET,S,AVE,5771,3,GRAND BOULEVARD,RM-5
20081280140000,5035,LOOMIS,S,BLVD,3108,16,NEW CITY,RS-3
20163180600000,664,62ND,W,ST,3163,16,ENGLEWOOD,RS-3
20093170440000,5352,UNION,S,AVE,3141,3,NEW CITY,RS-3
20084100090000,5221,ABERDEEN,S,ST,3007,16,NEW CITY,RS-3
20161060120000,519,56TH,W,ST,5250,3,ENGLEWOOD,RS-3
20291320500000,1220,74TH,W,PL,3114,17,WEST ENGLEWOOD,RS-2
20153160180000,6233,PRAIRIE,S,AVE,4106,20,WASHINGTON PARK,RM-5
20094160600000,5404,PRINCETON,S,AVE,4135,3,FULLER PARK,RS-3
20213020200000,627,68TH,W,ST,2511,6,ENGLEWOOD,RT-4
20153030070000,5913,INDIANA,S,AVE,4924,20,WASHINGTON PARK,RM-5
20174090280000,6024,ABERDEEN,S,ST,4464,16,ENGLEWOOD,RS-3
20162190200000,5815,LA SALLE,S,ST,3011,20,ENGLEWOOD,RS-3
20161020660000,5604,LOWE,S,AVE,3159,3,ENGLEWOOD,RS-3
20173250320000,6240,JUSTINE,S,ST,3093,16,WEST ENGLEWOOD,RS-3
20151110060000,5625,PRAIRIE,S,AVE,8107,20,WASHINGTON PARK,RM-5
20153110120000,6000,KING,S,DR,21085,20,WASHINGTON PARK,RM-5
20272050220000,7116,LANGLEY,S,AVE,3117,6,GREATER GRAND CROSSING,RS-3
20292090100000,7225,MAY,S,ST,3117,17,ENGLEWOOD,RS-3
20153050090000,5925,CALUMET,S,AVE,4017,20,WASHINGTON PARK,RM-5
20162160530000,327,58TH,W,ST,1901,20,ENGLEWOOD,RS-3
20184280120000,6235,WOOD,S,ST,3099,15,WEST ENGLEWOOD,RS-3
20174000220000,5941,RACINE,S,AVE,3121,16,ENGLEWOOD,RS-3
20082140370000,5034,MAY,S,ST,3223,16,NEW CITY,RS-3
20222230190000,6549,EVANS,S,AVE,2923,20,WOODLAWN,RT-4
20162190170000,5807,LA SALLE,S,ST,3014,20,ENGLEWOOD,RS-3
20231130170000,6508,DREXEL,S,AVE,3141,20,WOODLAWN,RT-4
20084100190000,5247,ABERDEEN,S,ST,2990,16,NEW CITY,RS-3
20162200130000,5765,PERRY,S,AVE,2482,20,WASHINGTON PARK,RS-3
20161190010000,5725,NORMAL,S,BLVD,3236,20,ENGLEWOOD,RS-3
20171010170000,5537,JUSTINE,S,ST,3071,16,WEST ENGLEWOOD,RS-3
20153060200000,6004,WABASH,S,AVE,3981,20,WASHINGTON PARK,RT-4
20093180040000,5307,UNION,S,AVE,3119,3,NEW CITY,RS-3
20092180040000,5009,SHIELDS,S,AVE,2857,3,FULLER PARK,RS-3
20084080300000,5214,MAY,S,ST,3158,16,NEW CITY,RS-3
20224010300000,6728,RHODES,S,AVE,4057,20,WOODLAWN,RS-3
20151050010000,5521,INDIANA,S,AVE,4188,20,WASHINGTON PARK,RM-5
20153140120000,6151,MICHIGAN,S,AVE,16063,20,WASHINGTON PARK,RM-5
20093030030000,5105,LOWE,S,AVE,3127,3,NEW CITY,RS-3
20073030370000,2020,51ST,W,PL,19801,16,NEW CITY,RS-3
20151230030000,5821,PRAIRIE,S,AVE,7069,20,WASHINGTON PARK,RM-5
20082170270000,5022,MORGAN,S,ST,3102,16,NEW CITY,RS-3
20214130300000,242,70TH,W,ST,1851,6,GREATER GRAND CROSSING,RT-4
20213260350000,7056,NORMAL,S,BLVD,4841,6,ENGLEWOOD,RT-4
20083030310000,5124,LOOMIS,S,BLVD,3113,16,NEW CITY,RT-4
20174110240000,6000,MORGAN,S,ST,3135,16,ENGLEWOOD,RS-3
20153110050000,6023,CALUMET,S,AVE,12119,20,WASHINGTON PARK,RM-5
20094010040000,319,51ST,W,PL,3023,3,FULLER PARK,RS-3
20231100280000,6428,MINERVA,S,AVE,6067,20,WOODLAWN,RT-4
20211220080000,433,65TH,W,PL,5921,20,ENGLEWOOD,RT-4
20163180450000,634,62ND,W,ST,3537,16,ENGLEWOOD,RS-3
20171170060000,5715,JUSTINE,S,ST,3087,16,WEST ENGLEWOOD,RS-3
20213240150000,7047,LOWE,S,AVE,6214,6,ENGLEWOOD,RS-3
20163150100000,731,61ST,W,ST,4183,16,ENGLEWOOD,RS-3
20202220270000,6512,GREEN,S,ST,4632,16,ENGLEWOOD,RS-3
20081210430000,1412,50TH,W,ST,3138,16,NEW CITY,RT-4
20173210410000,6138,THROOP,S,ST,4403,16,WEST ENGLEWOOD,RS-3
20073050110000,5160,HOYNE,S,AVE,3866,16,NEW CITY,RS-3
20084140480000,5241,GREEN,S,ST,3697,3,NEW CITY,RS-3
20101230070000,5019,CALUMET,S,AVE,3190,3,GRAND BOULEVARD,RM-5
20103130050000,5327,CALUMET,S,AVE,9003,3,WASHINGTON PARK,RM-5
20084090010000,5201,MAY,S,ST,5973,16,NEW CITY,RS-3
20281000340000,7144,EMERALD,S,AVE,5027,6,ENGLEWOOD,RS-3
20223040150000,6731,PRAIRIE,S,AVE,4448,20,GREATER GRAND CROSSING,RS-3
20231040170000,6361,DREXEL,S,AVE,6630,20,WOODLAWN,RT-4
20232210210000,1520,MARQUETTE,E,RD,5064,5,WOODLAWN,RM-5
20092180020000,5001,SHIELDS,S,AVE,2856,3,FULLER PARK,RS-3
20161160340000,5720,NORMAL,S,BLVD,2574,3,ENGLEWOOD,RS-3
20272140310000,7226,EVANS,S,AVE,4609,6,GREATER GRAND CROSSING,RS-3
20103040280000,5227,INDIANA,S,AVE,4073,3,WASHINGTON PARK,RM-5
20172080110000,5627,RACINE,S,AVE,3067,16,ENGLEWOOD,RS-3
20163060320000,5928,STEWART,S,AVE,2207,20,ENGLEWOOD,RS-3
20172030060000,1005,GARFIELD,W,BLVD,4441,16,ENGLEWOOD,RT-4
20162160170000,317,58TH,W,ST,3400,20,ENGLEWOOD,RS-3
20093280130000,723,54TH,W,PL,4346,3,NEW CITY,RS-3
20074170160000,5337,WINCHESTER,S,AVE,3122,16,NEW CITY,RS-3
20161270100000,436,59TH,W,ST,3310,20,ENGLEWOOD,RS-3
20184250180000,6200,WOLCOTT,S,AVE,3050,15,WEST ENGLEWOOD,RS-3
20211130060000,6417,NORMAL,S,BLVD,4466,20,ENGLEWOOD,RT-4
20103060350000,5204,DR MARTIN LUTHER KING JR,S,DR,6539,3,WASHINGTON PARK,RM-5
20174140340000,6028,GREEN,S,ST,1860,16,ENGLEWOOD,RS-3
20202270200000,6602,MORGAN,S,ST,3826,17,ENGLEWOOD,RS-3
20203190400000,6942,LOOMIS,S,BLVD,3113,17,WEST ENGLEWOOD,RS-3
20093100220000,5255,UNION,S,AVE,3015,3,NEW CITY,RS-3
20083120290000,5320,JUSTINE,S,ST,3019,16,NEW CITY,RS-3
20091130280000,5032,UNION,S,AVE,2877,3,NEW CITY,RS-3
20213240360000,7048,WALLACE,S,ST,15528,6,ENGLEWOOD,RS-3
20084070250000,838,52ND,W,ST,3035,3,NEW CITY,RS-3
